Designator,Mid X,Mid Y,Rotation,Layer
RF3,127.451015,-111.663815,135,top
RF4,119.189179,-115.615128,315,top
RF5,83.489069,-133.696965,135,top
RF6,75.227233,-137.648278,315,top
RF7,101.9556,-178.143399,90,top
RF8,93.3196,-175.0954,270,top
RF9,50.817709,-111.283925,0,top
RG1,106.032738,-128.922271,45,top
RG10,50.817709,-108.108925,0,top
RG2,104.6857,-127.754838,45,top
RG3,126.193779,-109.328948,45,top
RG4,124.84674,-108.161515,45,top
RG5,82.231833,-131.362099,45,top
RG6,80.884795,-130.194665,45,top
RG7,102.7176,-175.603399,0,top
RG8,102.5906,-173.825399,0,top
RG9,50.817709,-109.759924,0,top
RO1,101.093597,-134.939043,135,top
RO2,106.930764,-133.412399,135,top
RO3,121.254638,-115.34572,135,top
RO4,127.091805,-113.819077,135,top
RO5,77.292692,-137.37887,135,top
RO6,83.129859,-135.852227,135,top
RO7,94.970599,-176.365399,90,top
RO8,100.1776,-179.413399,90,top
S1,25.191879,-64.843222,270,top
S10,36.891969,-94.743384,90,top
S11,26.48212,-110.25779,315,top
S12,30.074223,-121.034097,315,top
S13,38.515663,-128.757117,315,top
S14,52.363218,-122.848109,315,top
S15,46.077039,-136.318493,315,top
S16,131.144873,-72.17072,90,top
S17,130.99425,-61.735782,90,top
S18,130.99425,-51.321782,90,top
S19,159.427654,-89.024488,90,top
S2,25.304112,-54.839035,270,top
S20,135.297654,-83.690488,270,top
S21,74.239122,-164.875708,315,top
S22,116.7384,-182.9054,90,top
S23,79.833963,-150.30061,315,top
S24,159.427654,-99.692488,90,top
S25,135.551654,-94.612488,270,top
S26,59.416415,-130.163322,315,top
S27,65.294787,-155.823609,315,top
S28,53.776371,-143.999582,315,top
S29,135.297654,-72.768488,270,top
S3,61.349485,-47.031059,225,top
S30,135.297654,-62.354488,270,top
S31,135.297654,-51.178488,270,top
S32,135.310554,-40.743488,270,top
S33,159.173654,-77.848487,90,top
S34,159.173654,-67.688488,90,top
S35,158.919654,-56.512488,90,top
S36,159.173654,-46.606487,90,top
S37,157.055044,-126.961066,45,top
S38,150.188844,-112.993073,45,top
S39,150.2152,-134.519331,45,top
S4,53.243283,-55.119017,225,top
S40,143.004639,-120.177277,45,top
S41,143.045844,-141.688687,45,top
S42,128.636229,-134.545687,45,top
S43,135.86164,-148.872891,45,top
S44,121.452024,-141.729892,45,top
S45,120.580355,-164.154176,45,top
S46,114.309025,-148.872891,45,top
S47,128.318225,-156.416306,45,top
S48,107.12482,-156.057096,45,top
S49,88.445887,-157.853147,315,top
S5,100.650197,-50.817899,315,top
S50,36.942769,-83.567384,90,top
S51,116.753629,-172.837639,90,top
S52,78.5989,-173.0294,270,top
S53,78.586,-182.9354,270,top
S6,88.257444,-48.842242,315,top
S7,119.289569,-35.891295,135,top
S8,99.931776,-51.536319,135,top
S9,81.252844,-49.740268,225,top
SW1,106.805208,-63.754205,225,top
U1,127.749712,-89.27314,135,top
